frame_path,video_stem,labels_str,fold
data/frames/5_forstep1and2/1785_f04.jpg,1785,0,3.0
data/frames/5_forstep1and2/1787_f00.jpg,1787,0,0.0
data/frames/5_forstep1and2/1787_f01.jpg,1787,0,0.0
data/frames/5_forstep1and2/1787_f03.jpg,1787,0,0.0
data/frames/5_forstep1and2/1787_f04.jpg,1787,0,0.0
data/frames/5_forstep1and2/1789_f00.jpg,1789,,
data/frames/5_forstep1and2/1789_f01.jpg,1789,,
data/frames/5_forstep1and2/1789_f02.jpg,1789,,
data/frames/5_forstep1and2/1789_f03.jpg,1789,,
data/frames/5_forstep1and2/1789_f04.jpg,1789,,
data/frames/5_forstep1and2/1790_f00.jpg,1790,0,0.0
data/frames/5_forstep1and2/1790_f03.jpg,1790,0,0.0
data/frames/5_forstep1and2/1790_f04.jpg,1790,0,0.0
data/frames/5_forstep1and2/1792_f00.jpg,1792,,
data/frames/5_forstep1and2/1792_f01.jpg,1792,,
data/frames/5_forstep1and2/1792_f04.jpg,1792,,
data/frames/5_forstep1and2/1794_f00.jpg,1794,0,4.0
data/frames/5_forstep1and2/1794_f01.jpg,1794,0,4.0
data/frames/5_forstep1and2/1794_f04.jpg,1794,0,4.0
data/frames/5_forstep1and2/1795_f00.jpg,1795,0,4.0
data/frames/5_forstep1and2/1795_f01.jpg,1795,0,4.0
data/frames/5_forstep1and2/1795_f03.jpg,1795,0,4.0
data/frames/5_forstep1and2/1795_f04.jpg,1795,0,4.0
data/frames/5_forstep1and2/1796_f00.jpg,1796,0,1.0
data/frames/5_forstep1and2/1796_f04.jpg,1796,0,1.0
data/frames/5_forstep1and2/1798_f01.jpg,1798,0,2.0
data/frames/5_forstep1and2/1798_f04.jpg,1798,0,2.0
data/frames/5_forstep1and2/1799_f00.jpg,1799,0,0.0
data/frames/5_forstep1and2/1799_f04.jpg,1799,0,0.0
data/frames/5_forstep1and2/1800_f00.jpg,1800,0,1.0
data/frames/5_forstep1and2/1800_f04.jpg,1800,0,1.0
data/frames/5_forstep1and2/1802_f00.jpg,1802,0,2.0
data/frames/5_forstep1and2/1802_f02.jpg,1802,0,2.0
data/frames/5_forstep1and2/1802_f04.jpg,1802,0,2.0
data/frames/5_forstep1and2/1803_f00.jpg,1803,0,0.0
data/frames/5_forstep1and2/1803_f04.jpg,1803,0,0.0
data/frames/5_forstep1and2/1804_f00.jpg,1804,,
data/frames/5_forstep1and2/1804_f04.jpg,1804,,
data/frames/5_forstep1and2/1805_f00.jpg,1805,0,1.0
data/frames/5_forstep1and2/1805_f01.jpg,1805,0,1.0
data/frames/5_forstep1and2/1805_f04.jpg,1805,0,1.0
data/frames/5_forstep1and2/1806_f00.jpg,1806,0,1.0
data/frames/5_forstep1and2/1806_f04.jpg,1806,0,1.0
data/frames/5_forstep1and2/1809_f00.jpg,1809,0,4.0
data/frames/5_forstep1and2/1809_f01.jpg,1809,0,4.0
data/frames/5_forstep1and2/1809_f04.jpg,1809,0,4.0
data/frames/5_forstep1and2/1811_f00.jpg,1811,,
data/frames/5_forstep1and2/1811_f01.jpg,1811,,
data/frames/5_forstep1and2/1811_f04.jpg,1811,,
data/frames/5_forstep1and2/1812_f04.jpg,1812,0,3.0
data/frames/5_forstep1and2/1813_f00.jpg,1813,0,0.0
data/frames/5_forstep1and2/1813_f04.jpg,1813,0,0.0
data/frames/5_forstep1and2/1815_f00.jpg,1815,0,2.0
data/frames/5_forstep1and2/1815_f04.jpg,1815,0,2.0
data/frames/5_forstep1and2/1816_f00.jpg,1816,,
data/frames/5_forstep1and2/1816_f01.jpg,1816,,
data/frames/5_forstep1and2/1816_f03.jpg,1816,,
data/frames/5_forstep1and2/1816_f04.jpg,1816,,
data/frames/5_forstep1and2/1817_f00.jpg,1817,0,3.0
data/frames/5_forstep1and2/1817_f01.jpg,1817,0,3.0
data/frames/5_forstep1and2/1817_f02.jpg,1817,0,3.0
data/frames/5_forstep1and2/1817_f03.jpg,1817,0,3.0
data/frames/5_forstep1and2/1817_f04.jpg,1817,0,3.0
data/frames/5_forstep1and2/1819_f01.jpg,1819,,
data/frames/5_forstep1and2/1821_f03.jpg,1821,0,4.0
data/frames/5_forstep1and2/1824_f03.jpg,1824,0,3.0
data/frames/5_forstep1and2/1824_f04.jpg,1824,0,3.0
data/frames/5_forstep1and2/1826_f00.jpg,1826,,
data/frames/5_forstep1and2/1826_f04.jpg,1826,,
data/frames/5_forstep1and2/1827_f00.jpg,1827,0,1.0
data/frames/5_forstep1and2/1827_f01.jpg,1827,0,1.0
data/frames/5_forstep1and2/1827_f04.jpg,1827,0,1.0
data/frames/5_forstep1and2/1828_f00.jpg,1828,0,0.0
data/frames/5_forstep1and2/1828_f01.jpg,1828,0,0.0
data/frames/5_forstep1and2/1828_f04.jpg,1828,0,0.0
data/frames/5_forstep1and2/1831_f00.jpg,1831,0,0.0
data/frames/5_forstep1and2/1831_f02.jpg,1831,0,0.0
data/frames/5_forstep1and2/1831_f03.jpg,1831,0,0.0
data/frames/5_forstep1and2/1834_f04.jpg,1834,0,4.0
data/frames/5_forstep1and2/1835_f00.jpg,1835,,
data/frames/5_forstep1and2/1835_f01.jpg,1835,,
data/frames/5_forstep1and2/1835_f02.jpg,1835,,
data/frames/5_forstep1and2/1835_f04.jpg,1835,,
data/frames/5_forstep1and2/1838_f00.jpg,1838,0,0.0
data/frames/5_forstep1and2/1838_f01.jpg,1838,0,0.0
data/frames/5_forstep1and2/1838_f02.jpg,1838,0,0.0
data/frames/5_forstep1and2/1841_f00.jpg,1841,,
data/frames/5_forstep1and2/1841_f01.jpg,1841,,
data/frames/5_forstep1and2/1841_f02.jpg,1841,,
data/frames/5_forstep1and2/1841_f04.jpg,1841,,
data/frames/5_forstep1and2/1842_f00.jpg,1842,0,3.0
data/frames/5_forstep1and2/1842_f04.jpg,1842,0,3.0
data/frames/5_forstep1and2/1843_f00.jpg,1843,,
data/frames/5_forstep1and2/1843_f01.jpg,1843,,
data/frames/5_forstep1and2/1843_f04.jpg,1843,,
data/frames/5_forstep1and2/1844_f00.jpg,1844,,
data/frames/5_forstep1and2/1844_f01.jpg,1844,,
data/frames/5_forstep1and2/1846_f00.jpg,1846,,
data/frames/5_forstep1and2/1846_f04.jpg,1846,,
data/frames/5_forstep1and2/1847_f00.jpg,1847,0,3.0
data/frames/5_forstep1and2/1847_f01.jpg,1847,0,3.0
data/frames/5_forstep1and2/1847_f04.jpg,1847,0,3.0
data/frames/5_forstep1and2/1849_f00.jpg,1849,0,3.0
data/frames/5_forstep1and2/1849_f04.jpg,1849,0,3.0
data/frames/5_forstep1and2/1851_f00.jpg,1851,0,1.0
data/frames/5_forstep1and2/1851_f01.jpg,1851,0,1.0
data/frames/5_forstep1and2/1851_f04.jpg,1851,0,1.0
data/frames/5_forstep1and2/1852_f00.jpg,1852,,
data/frames/5_forstep1and2/1852_f01.jpg,1852,,
data/frames/5_forstep1and2/1858_f00.jpg,1858,0,1.0
data/frames/5_forstep1and2/1858_f02.jpg,1858,0,1.0
data/frames/5_forstep1and2/1858_f04.jpg,1858,0,1.0
data/frames/5_forstep1and2/1860_f00.jpg,1860,,
data/frames/5_forstep1and2/1860_f04.jpg,1860,,
data/frames/5_forstep1and2/1861_f00.jpg,1861,0,2.0
data/frames/5_forstep1and2/1861_f04.jpg,1861,0,2.0
data/frames/5_forstep1and2/1862_f00.jpg,1862,0,0.0
data/frames/5_forstep1and2/1862_f01.jpg,1862,0,0.0
data/frames/5_forstep1and2/1862_f04.jpg,1862,0,0.0
data/frames/5_forstep1and2/1863_f00.jpg,1863,,
data/frames/5_forstep1and2/1863_f02.jpg,1863,,
data/frames/5_forstep1and2/1863_f04.jpg,1863,,
data/frames/5_forstep1and2/1864_f00.jpg,1864,0,2.0
data/frames/5_forstep1and2/1864_f01.jpg,1864,0,2.0
data/frames/5_forstep1and2/1864_f03.jpg,1864,0,2.0
data/frames/5_forstep1and2/1864_f04.jpg,1864,0,2.0
data/frames/5_forstep1and2/1866_f00.jpg,1866,0,0.0
data/frames/5_forstep1and2/1866_f01.jpg,1866,0,0.0
data/frames/5_forstep1and2/1866_f04.jpg,1866,0,0.0
data/frames/5_forstep1and2/1867_f00.jpg,1867,0,1.0
data/frames/5_forstep1and2/1867_f01.jpg,1867,0,1.0
data/frames/5_forstep1and2/1867_f02.jpg,1867,0,1.0
data/frames/5_forstep1and2/1867_f04.jpg,1867,0,1.0
data/frames/5_forstep1and2/1868_f00.jpg,1868,0,4.0
data/frames/5_forstep1and2/1868_f02.jpg,1868,0,4.0
data/frames/5_forstep1and2/1868_f04.jpg,1868,0,4.0
data/frames/5_forstep1and2/1869_f00.jpg,1869,0,0.0
data/frames/5_forstep1and2/1869_f04.jpg,1869,0,0.0
data/frames/5_forstep1and2/1870_f00.jpg,1870,,
data/frames/5_forstep1and2/1870_f01.jpg,1870,,
data/frames/5_forstep1and2/1870_f03.jpg,1870,,
data/frames/5_forstep1and2/1870_f04.jpg,1870,,
data/frames/5_forstep1and2/1871_f00.jpg,1871,,
data/frames/5_forstep1and2/1871_f04.jpg,1871,,
data/frames/5_forstep1and2/1872_f00.jpg,1872,,
data/frames/5_forstep1and2/1872_f02.jpg,1872,,
data/frames/5_forstep1and2/1872_f04.jpg,1872,,
data/frames/5_forstep1and2/1873_f04.jpg,1873,,
data/frames/5_forstep1and2/1874_f00.jpg,1874,,
data/frames/5_forstep1and2/1874_f01.jpg,1874,,
data/frames/5_forstep1and2/1874_f04.jpg,1874,,
data/frames/5_forstep1and2/1877_f02.jpg,1877,0,2.0
data/frames/5_forstep1and2/1877_f04.jpg,1877,0,2.0
data/frames/5_forstep1and2/1878_f00.jpg,1878,0,3.0
data/frames/5_forstep1and2/1878_f01.jpg,1878,0,3.0
data/frames/5_forstep1and2/1878_f04.jpg,1878,0,3.0
data/frames/5_forstep1and2/1879_f00.jpg,1879,0,4.0
data/frames/5_forstep1and2/1879_f02.jpg,1879,0,4.0
data/frames/5_forstep1and2/1879_f04.jpg,1879,0,4.0
data/frames/5_forstep1and2/187_f00.jpg,187,0,1.0
data/frames/5_forstep1and2/187_f01.jpg,187,0,1.0
data/frames/5_forstep1and2/187_f02.jpg,187,0,1.0
data/frames/5_forstep1and2/187_f03.jpg,187,0,1.0
data/frames/5_forstep1and2/187_f04.jpg,187,0,1.0
data/frames/5_forstep1and2/1882_f00.jpg,1882,0,1.0
data/frames/5_forstep1and2/1882_f04.jpg,1882,0,1.0
data/frames/5_forstep1and2/1883_f00.jpg,1883,0,4.0
data/frames/5_forstep1and2/1883_f04.jpg,1883,0,4.0
data/frames/5_forstep1and2/1885_f00.jpg,1885,0,3.0
data/frames/5_forstep1and2/1885_f04.jpg,1885,0,3.0
data/frames/5_forstep1and2/1886_f00.jpg,1886,,
data/frames/5_forstep1and2/1887_f00.jpg,1887,0,3.0
data/frames/5_forstep1and2/1887_f01.jpg,1887,0,3.0
data/frames/5_forstep1and2/1887_f04.jpg,1887,0,3.0
data/frames/5_forstep1and2/1888_f00.jpg,1888,0,1.0
data/frames/5_forstep1and2/1888_f04.jpg,1888,0,1.0
data/frames/5_forstep1and2/1889_f00.jpg,1889,,
data/frames/5_forstep1and2/1889_f01.jpg,1889,,
data/frames/5_forstep1and2/1889_f04.jpg,1889,,
data/frames/5_forstep1and2/188_f00.jpg,188,,
data/frames/5_forstep1and2/188_f02.jpg,188,,
data/frames/5_forstep1and2/188_f04.jpg,188,,
data/frames/5_forstep1and2/1892_f02.jpg,1892,0,1.0
data/frames/5_forstep1and2/1892_f04.jpg,1892,0,1.0
data/frames/5_forstep1and2/1895_f00.jpg,1895,0,1.0
data/frames/5_forstep1and2/1895_f01.jpg,1895,0,1.0
data/frames/5_forstep1and2/1895_f04.jpg,1895,0,1.0
data/frames/5_forstep1and2/1896_f00.jpg,1896,0,1.0
data/frames/5_forstep1and2/1896_f01.jpg,1896,0,1.0
data/frames/5_forstep1and2/1896_f04.jpg,1896,0,1.0
data/frames/5_forstep1and2/1897_f00.jpg,1897,,
data/frames/5_forstep1and2/1897_f01.jpg,1897,,
data/frames/5_forstep1and2/1897_f03.jpg,1897,,
data/frames/5_forstep1and2/1897_f04.jpg,1897,,
data/frames/5_forstep1and2/1898_f01.jpg,1898,,
