frame_path,video_stem,labels_str,fold
data/frames/9_forstep3/1006_f05.jpg,1006,,
data/frames/9_forstep3/1006_f06.jpg,1006,,
data/frames/9_forstep3/1006_f08.jpg,1006,,
data/frames/9_forstep3/1007_f00.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f01.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f02.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f03.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f04.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f05.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f06.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f07.jpg,1007,0,4.0
data/frames/9_forstep3/1007_f08.jpg,1007,0,4.0
data/frames/9_forstep3/1008_f00.jpg,1008,0,1.0
data/frames/9_forstep3/1008_f02.jpg,1008,0,1.0
data/frames/9_forstep3/1008_f03.jpg,1008,0,1.0
data/frames/9_forstep3/1008_f04.jpg,1008,0,1.0
data/frames/9_forstep3/1008_f05.jpg,1008,0,1.0
data/frames/9_forstep3/1008_f06.jpg,1008,0,1.0
data/frames/9_forstep3/1008_f07.jpg,1008,0,1.0
data/frames/9_forstep3/1008_f08.jpg,1008,0,1.0
data/frames/9_forstep3/1010_f00.jpg,1010,0,3.0
data/frames/9_forstep3/1010_f01.jpg,1010,0,3.0
data/frames/9_forstep3/1010_f03.jpg,1010,0,3.0
data/frames/9_forstep3/1010_f04.jpg,1010,0,3.0
data/frames/9_forstep3/1010_f06.jpg,1010,0,3.0
data/frames/9_forstep3/1010_f07.jpg,1010,0,3.0
data/frames/9_forstep3/1010_f08.jpg,1010,0,3.0
data/frames/9_forstep3/1011_f00.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f01.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f02.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f03.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f04.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f05.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f06.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f07.jpg,1011,0,2.0
data/frames/9_forstep3/1011_f08.jpg,1011,0,2.0
data/frames/9_forstep3/1013_f00.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f01.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f02.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f03.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f04.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f05.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f06.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f07.jpg,1013,0,1.0
data/frames/9_forstep3/1013_f08.jpg,1013,0,1.0
data/frames/9_forstep3/1015_f00.jpg,1015,0,1.0
data/frames/9_forstep3/1015_f01.jpg,1015,0,1.0
data/frames/9_forstep3/1015_f03.jpg,1015,0,1.0
data/frames/9_forstep3/1015_f04.jpg,1015,0,1.0
data/frames/9_forstep3/1015_f08.jpg,1015,0,1.0
data/frames/9_forstep3/1016_f00.jpg,1016,,
data/frames/9_forstep3/1016_f01.jpg,1016,,
data/frames/9_forstep3/1016_f02.jpg,1016,,
data/frames/9_forstep3/1016_f03.jpg,1016,,
data/frames/9_forstep3/1016_f04.jpg,1016,,
data/frames/9_forstep3/1016_f05.jpg,1016,,
data/frames/9_forstep3/1016_f06.jpg,1016,,
data/frames/9_forstep3/1016_f07.jpg,1016,,
data/frames/9_forstep3/1016_f08.jpg,1016,,
data/frames/9_forstep3/1019_f00.jpg,1019,0,2.0
data/frames/9_forstep3/1019_f01.jpg,1019,0,2.0
data/frames/9_forstep3/1019_f02.jpg,1019,0,2.0
data/frames/9_forstep3/1019_f03.jpg,1019,0,2.0
data/frames/9_forstep3/1019_f04.jpg,1019,0,2.0
data/frames/9_forstep3/1019_f05.jpg,1019,0,2.0
data/frames/9_forstep3/1019_f08.jpg,1019,0,2.0
data/frames/9_forstep3/1020_f00.jpg,1020,0,2.0
data/frames/9_forstep3/1020_f01.jpg,1020,0,2.0
data/frames/9_forstep3/1020_f02.jpg,1020,0,2.0
data/frames/9_forstep3/1020_f04.jpg,1020,0,2.0
data/frames/9_forstep3/1020_f05.jpg,1020,0,2.0
data/frames/9_forstep3/1020_f06.jpg,1020,0,2.0
data/frames/9_forstep3/1020_f07.jpg,1020,0,2.0
data/frames/9_forstep3/1020_f08.jpg,1020,0,2.0
data/frames/9_forstep3/1021_f00.jpg,1021,0,4.0
data/frames/9_forstep3/1021_f01.jpg,1021,0,4.0
data/frames/9_forstep3/1021_f02.jpg,1021,0,4.0
data/frames/9_forstep3/1021_f03.jpg,1021,0,4.0
data/frames/9_forstep3/1021_f04.jpg,1021,0,4.0
data/frames/9_forstep3/1021_f05.jpg,1021,0,4.0
data/frames/9_forstep3/1021_f06.jpg,1021,0,4.0
data/frames/9_forstep3/1021_f08.jpg,1021,0,4.0
data/frames/9_forstep3/1023_f00.jpg,1023,0,3.0
data/frames/9_forstep3/1023_f02.jpg,1023,0,3.0
data/frames/9_forstep3/1023_f03.jpg,1023,0,3.0
data/frames/9_forstep3/1023_f04.jpg,1023,0,3.0
data/frames/9_forstep3/1023_f05.jpg,1023,0,3.0
data/frames/9_forstep3/1023_f06.jpg,1023,0,3.0
data/frames/9_forstep3/1023_f08.jpg,1023,0,3.0
data/frames/9_forstep3/1025_f00.jpg,1025,0,0.0
data/frames/9_forstep3/1025_f01.jpg,1025,0,0.0
data/frames/9_forstep3/1025_f03.jpg,1025,0,0.0
data/frames/9_forstep3/1025_f04.jpg,1025,0,0.0
data/frames/9_forstep3/1025_f05.jpg,1025,0,0.0
data/frames/9_forstep3/1025_f06.jpg,1025,0,0.0
data/frames/9_forstep3/1025_f07.jpg,1025,0,0.0
data/frames/9_forstep3/1026_f00.jpg,1026,0,0.0
data/frames/9_forstep3/1026_f01.jpg,1026,0,0.0
data/frames/9_forstep3/1026_f02.jpg,1026,0,0.0
data/frames/9_forstep3/1026_f03.jpg,1026,0,0.0
data/frames/9_forstep3/1026_f06.jpg,1026,0,0.0
data/frames/9_forstep3/1026_f07.jpg,1026,0,0.0
data/frames/9_forstep3/1026_f08.jpg,1026,0,0.0
data/frames/9_forstep3/1029_f00.jpg,1029,0,3.0
data/frames/9_forstep3/1029_f01.jpg,1029,0,3.0
data/frames/9_forstep3/1029_f02.jpg,1029,0,3.0
data/frames/9_forstep3/1029_f05.jpg,1029,0,3.0
data/frames/9_forstep3/1029_f06.jpg,1029,0,3.0
data/frames/9_forstep3/1029_f07.jpg,1029,0,3.0
data/frames/9_forstep3/1029_f08.jpg,1029,0,3.0
data/frames/9_forstep3/1030_f00.jpg,1030,0,3.0
data/frames/9_forstep3/1030_f01.jpg,1030,0,3.0
data/frames/9_forstep3/1030_f02.jpg,1030,0,3.0
data/frames/9_forstep3/1030_f03.jpg,1030,0,3.0
data/frames/9_forstep3/1030_f04.jpg,1030,0,3.0
data/frames/9_forstep3/1030_f05.jpg,1030,0,3.0
data/frames/9_forstep3/1030_f06.jpg,1030,0,3.0
data/frames/9_forstep3/1030_f07.jpg,1030,0,3.0
data/frames/9_forstep3/1031_f00.jpg,1031,0,0.0
data/frames/9_forstep3/1031_f02.jpg,1031,0,0.0
data/frames/9_forstep3/1031_f03.jpg,1031,0,0.0
data/frames/9_forstep3/1031_f04.jpg,1031,0,0.0
data/frames/9_forstep3/1031_f05.jpg,1031,0,0.0
data/frames/9_forstep3/1031_f06.jpg,1031,0,0.0
data/frames/9_forstep3/1031_f07.jpg,1031,0,0.0
data/frames/9_forstep3/1031_f08.jpg,1031,0,0.0
data/frames/9_forstep3/1032_f00.jpg,1032,0,0.0
data/frames/9_forstep3/1032_f02.jpg,1032,0,0.0
data/frames/9_forstep3/1032_f05.jpg,1032,0,0.0
data/frames/9_forstep3/1032_f06.jpg,1032,0,0.0
data/frames/9_forstep3/1032_f07.jpg,1032,0,0.0
data/frames/9_forstep3/1032_f08.jpg,1032,0,0.0
data/frames/9_forstep3/1033_f00.jpg,1033,0,1.0
data/frames/9_forstep3/1033_f02.jpg,1033,0,1.0
data/frames/9_forstep3/1033_f03.jpg,1033,0,1.0
data/frames/9_forstep3/1033_f04.jpg,1033,0,1.0
data/frames/9_forstep3/1033_f05.jpg,1033,0,1.0
data/frames/9_forstep3/1033_f06.jpg,1033,0,1.0
data/frames/9_forstep3/1033_f08.jpg,1033,0,1.0
data/frames/9_forstep3/1034_f00.jpg,1034,0,0.0
data/frames/9_forstep3/1034_f03.jpg,1034,0,0.0
data/frames/9_forstep3/1034_f05.jpg,1034,0,0.0
data/frames/9_forstep3/1034_f06.jpg,1034,0,0.0
data/frames/9_forstep3/1034_f07.jpg,1034,0,0.0
data/frames/9_forstep3/1034_f08.jpg,1034,0,0.0
data/frames/9_forstep3/1036_f00.jpg,1036,0,3.0
data/frames/9_forstep3/1036_f01.jpg,1036,0,3.0
data/frames/9_forstep3/1036_f02.jpg,1036,0,3.0
data/frames/9_forstep3/1036_f03.jpg,1036,0,3.0
data/frames/9_forstep3/1036_f05.jpg,1036,0,3.0
data/frames/9_forstep3/1036_f06.jpg,1036,0,3.0
data/frames/9_forstep3/1036_f07.jpg,1036,0,3.0
data/frames/9_forstep3/1036_f08.jpg,1036,0,3.0
data/frames/9_forstep3/1037_f00.jpg,1037,,
data/frames/9_forstep3/1037_f01.jpg,1037,,
data/frames/9_forstep3/1037_f02.jpg,1037,,
data/frames/9_forstep3/1037_f03.jpg,1037,,
data/frames/9_forstep3/1037_f04.jpg,1037,,
data/frames/9_forstep3/1037_f06.jpg,1037,,
data/frames/9_forstep3/1037_f07.jpg,1037,,
data/frames/9_forstep3/1037_f08.jpg,1037,,
data/frames/9_forstep3/1039_f04.jpg,1039,,
data/frames/9_forstep3/1039_f05.jpg,1039,,
data/frames/9_forstep3/1039_f06.jpg,1039,,
data/frames/9_forstep3/1040_f01.jpg,1040,,
data/frames/9_forstep3/1040_f02.jpg,1040,,
data/frames/9_forstep3/1040_f03.jpg,1040,,
data/frames/9_forstep3/1040_f04.jpg,1040,,
data/frames/9_forstep3/1040_f05.jpg,1040,,
data/frames/9_forstep3/1040_f08.jpg,1040,,
data/frames/9_forstep3/1041_f00.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f01.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f02.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f03.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f04.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f05.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f06.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f07.jpg,1041,0,0.0
data/frames/9_forstep3/1041_f08.jpg,1041,0,0.0
data/frames/9_forstep3/1042_f00.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f01.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f02.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f03.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f04.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f05.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f06.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f07.jpg,1042,0,3.0
data/frames/9_forstep3/1042_f08.jpg,1042,0,3.0
data/frames/9_forstep3/1043_f01.jpg,1043,0,4.0
data/frames/9_forstep3/1043_f02.jpg,1043,0,4.0
data/frames/9_forstep3/1043_f03.jpg,1043,0,4.0
data/frames/9_forstep3/1043_f04.jpg,1043,0,4.0
data/frames/9_forstep3/1043_f05.jpg,1043,0,4.0
data/frames/9_forstep3/1043_f08.jpg,1043,0,4.0
data/frames/9_forstep3/1044_f01.jpg,1044,,
data/frames/9_forstep3/1044_f02.jpg,1044,,
data/frames/9_forstep3/1044_f04.jpg,1044,,
data/frames/9_forstep3/1044_f05.jpg,1044,,
data/frames/9_forstep3/1044_f06.jpg,1044,,
data/frames/9_forstep3/1044_f07.jpg,1044,,
data/frames/9_forstep3/1044_f08.jpg,1044,,
data/frames/9_forstep3/1045_f02.jpg,1045,0,2.0
data/frames/9_forstep3/1045_f03.jpg,1045,0,2.0
data/frames/9_forstep3/1045_f05.jpg,1045,0,2.0
data/frames/9_forstep3/1045_f06.jpg,1045,0,2.0
data/frames/9_forstep3/1045_f07.jpg,1045,0,2.0
data/frames/9_forstep3/1045_f08.jpg,1045,0,2.0
data/frames/9_forstep3/1046_f00.jpg,1046,0,3.0
data/frames/9_forstep3/1046_f02.jpg,1046,0,3.0
data/frames/9_forstep3/1046_f03.jpg,1046,0,3.0
data/frames/9_forstep3/1046_f04.jpg,1046,0,3.0
data/frames/9_forstep3/1046_f05.jpg,1046,0,3.0
data/frames/9_forstep3/1046_f06.jpg,1046,0,3.0
data/frames/9_forstep3/1046_f07.jpg,1046,0,3.0
data/frames/9_forstep3/1047_f00.jpg,1047,0,1.0
data/frames/9_forstep3/1047_f01.jpg,1047,0,1.0
data/frames/9_forstep3/1047_f08.jpg,1047,0,1.0
data/frames/9_forstep3/1048_f00.jpg,1048,0,4.0
data/frames/9_forstep3/1048_f01.jpg,1048,0,4.0
data/frames/9_forstep3/1048_f04.jpg,1048,0,4.0
data/frames/9_forstep3/1048_f05.jpg,1048,0,4.0
data/frames/9_forstep3/1048_f06.jpg,1048,0,4.0
data/frames/9_forstep3/1048_f07.jpg,1048,0,4.0
data/frames/9_forstep3/1048_f08.jpg,1048,0,4.0
data/frames/9_forstep3/1049_f00.jpg,1049,0,4.0
data/frames/9_forstep3/1049_f01.jpg,1049,0,4.0
data/frames/9_forstep3/1049_f02.jpg,1049,0,4.0
data/frames/9_forstep3/1049_f03.jpg,1049,0,4.0
data/frames/9_forstep3/1049_f04.jpg,1049,0,4.0
data/frames/9_forstep3/1049_f05.jpg,1049,0,4.0
data/frames/9_forstep3/1049_f06.jpg,1049,0,4.0
data/frames/9_forstep3/1049_f07.jpg,1049,0,4.0
data/frames/9_forstep3/1050_f00.jpg,1050,,
data/frames/9_forstep3/1050_f01.jpg,1050,,
data/frames/9_forstep3/1050_f02.jpg,1050,,
data/frames/9_forstep3/1050_f03.jpg,1050,,
data/frames/9_forstep3/1050_f04.jpg,1050,,
data/frames/9_forstep3/1050_f05.jpg,1050,,
data/frames/9_forstep3/1050_f06.jpg,1050,,
data/frames/9_forstep3/1050_f08.jpg,1050,,
data/frames/9_forstep3/1051_f00.jpg,1051,,
data/frames/9_forstep3/1051_f01.jpg,1051,,
data/frames/9_forstep3/1051_f02.jpg,1051,,
data/frames/9_forstep3/1051_f03.jpg,1051,,
data/frames/9_forstep3/1051_f05.jpg,1051,,
data/frames/9_forstep3/1051_f08.jpg,1051,,
data/frames/9_forstep3/1052_f01.jpg,1052,0,4.0
data/frames/9_forstep3/1052_f02.jpg,1052,0,4.0
data/frames/9_forstep3/1052_f03.jpg,1052,0,4.0
data/frames/9_forstep3/1052_f04.jpg,1052,0,4.0
data/frames/9_forstep3/1052_f05.jpg,1052,0,4.0
data/frames/9_forstep3/1052_f06.jpg,1052,0,4.0
data/frames/9_forstep3/1052_f07.jpg,1052,0,4.0
data/frames/9_forstep3/1052_f08.jpg,1052,0,4.0
data/frames/9_forstep3/1053_f02.jpg,1053,0,4.0
data/frames/9_forstep3/1053_f03.jpg,1053,0,4.0
data/frames/9_forstep3/1053_f04.jpg,1053,0,4.0
data/frames/9_forstep3/1053_f05.jpg,1053,0,4.0
data/frames/9_forstep3/1053_f06.jpg,1053,0,4.0
data/frames/9_forstep3/1053_f07.jpg,1053,0,4.0
data/frames/9_forstep3/1053_f08.jpg,1053,0,4.0
data/frames/9_forstep3/1054_f00.jpg,1054,0,4.0
data/frames/9_forstep3/1054_f01.jpg,1054,0,4.0
data/frames/9_forstep3/1054_f02.jpg,1054,0,4.0
data/frames/9_forstep3/1054_f03.jpg,1054,0,4.0
data/frames/9_forstep3/1054_f05.jpg,1054,0,4.0
data/frames/9_forstep3/1054_f06.jpg,1054,0,4.0
data/frames/9_forstep3/1054_f07.jpg,1054,0,4.0
data/frames/9_forstep3/1054_f08.jpg,1054,0,4.0
data/frames/9_forstep3/1055_f00.jpg,1055,,
data/frames/9_forstep3/1055_f01.jpg,1055,,
data/frames/9_forstep3/1055_f02.jpg,1055,,
data/frames/9_forstep3/1055_f03.jpg,1055,,
data/frames/9_forstep3/1055_f04.jpg,1055,,
data/frames/9_forstep3/1055_f06.jpg,1055,,
data/frames/9_forstep3/1055_f08.jpg,1055,,
data/frames/9_forstep3/1056_f00.jpg,1056,0,4.0
data/frames/9_forstep3/1056_f01.jpg,1056,0,4.0
data/frames/9_forstep3/1056_f03.jpg,1056,0,4.0
data/frames/9_forstep3/1056_f04.jpg,1056,0,4.0
data/frames/9_forstep3/1056_f05.jpg,1056,0,4.0
data/frames/9_forstep3/1056_f07.jpg,1056,0,4.0
data/frames/9_forstep3/1056_f08.jpg,1056,0,4.0
data/frames/9_forstep3/1057_f00.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f01.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f02.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f03.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f04.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f05.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f06.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f07.jpg,1057,0,4.0
data/frames/9_forstep3/1057_f08.jpg,1057,0,4.0
data/frames/9_forstep3/1059_f00.jpg,1059,,
data/frames/9_forstep3/1059_f01.jpg,1059,,
data/frames/9_forstep3/1059_f02.jpg,1059,,
data/frames/9_forstep3/1059_f03.jpg,1059,,
data/frames/9_forstep3/1059_f04.jpg,1059,,
data/frames/9_forstep3/1059_f05.jpg,1059,,
data/frames/9_forstep3/1059_f06.jpg,1059,,
data/frames/9_forstep3/1059_f07.jpg,1059,,
data/frames/9_forstep3/1059_f08.jpg,1059,,
data/frames/9_forstep3/1060_f00.jpg,1060,0,4.0
data/frames/9_forstep3/1060_f01.jpg,1060,0,4.0
data/frames/9_forstep3/1060_f02.jpg,1060,0,4.0
data/frames/9_forstep3/1060_f03.jpg,1060,0,4.0
data/frames/9_forstep3/1060_f04.jpg,1060,0,4.0
data/frames/9_forstep3/1060_f05.jpg,1060,0,4.0
data/frames/9_forstep3/1060_f07.jpg,1060,0,4.0
data/frames/9_forstep3/1060_f08.jpg,1060,0,4.0
data/frames/9_forstep3/1062_f00.jpg,1062,0,3.0
data/frames/9_forstep3/1062_f02.jpg,1062,0,3.0
data/frames/9_forstep3/1062_f05.jpg,1062,0,3.0
data/frames/9_forstep3/1062_f07.jpg,1062,0,3.0
data/frames/9_forstep3/1062_f08.jpg,1062,0,3.0
data/frames/9_forstep3/1063_f00.jpg,1063,0,0.0
data/frames/9_forstep3/1063_f01.jpg,1063,0,0.0
data/frames/9_forstep3/1063_f02.jpg,1063,0,0.0
data/frames/9_forstep3/1063_f03.jpg,1063,0,0.0
data/frames/9_forstep3/1063_f06.jpg,1063,0,0.0
data/frames/9_forstep3/1063_f08.jpg,1063,0,0.0
data/frames/9_forstep3/1064_f00.jpg,1064,,
data/frames/9_forstep3/1064_f01.jpg,1064,,
data/frames/9_forstep3/1064_f03.jpg,1064,,
data/frames/9_forstep3/1064_f05.jpg,1064,,
data/frames/9_forstep3/1064_f06.jpg,1064,,
data/frames/9_forstep3/1064_f08.jpg,1064,,
data/frames/9_forstep3/1065_f00.jpg,1065,,
data/frames/9_forstep3/1065_f02.jpg,1065,,
data/frames/9_forstep3/1065_f03.jpg,1065,,
data/frames/9_forstep3/1065_f04.jpg,1065,,
data/frames/9_forstep3/1065_f05.jpg,1065,,
data/frames/9_forstep3/1065_f06.jpg,1065,,
data/frames/9_forstep3/1065_f07.jpg,1065,,
data/frames/9_forstep3/1066_f00.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f01.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f02.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f03.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f04.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f05.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f06.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f07.jpg,1066,0,3.0
data/frames/9_forstep3/1066_f08.jpg,1066,0,3.0
data/frames/9_forstep3/1068_f00.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f01.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f02.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f03.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f04.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f05.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f06.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f07.jpg,1068,0,3.0
data/frames/9_forstep3/1068_f08.jpg,1068,0,3.0
data/frames/9_forstep3/1069_f00.jpg,1069,,
data/frames/9_forstep3/1069_f01.jpg,1069,,
data/frames/9_forstep3/1069_f02.jpg,1069,,
data/frames/9_forstep3/1069_f03.jpg,1069,,
data/frames/9_forstep3/1069_f04.jpg,1069,,
data/frames/9_forstep3/1069_f05.jpg,1069,,
data/frames/9_forstep3/1069_f06.jpg,1069,,
data/frames/9_forstep3/1069_f07.jpg,1069,,
data/frames/9_forstep3/1069_f08.jpg,1069,,
data/frames/9_forstep3/1071_f00.jpg,1071,,
data/frames/9_forstep3/1071_f01.jpg,1071,,
data/frames/9_forstep3/1071_f02.jpg,1071,,
data/frames/9_forstep3/1071_f03.jpg,1071,,
data/frames/9_forstep3/1071_f04.jpg,1071,,
data/frames/9_forstep3/1071_f05.jpg,1071,,
data/frames/9_forstep3/1071_f06.jpg,1071,,
data/frames/9_forstep3/1071_f08.jpg,1071,,
data/frames/9_forstep3/1072_f00.jpg,1072,0,1.0
data/frames/9_forstep3/1072_f01.jpg,1072,0,1.0
data/frames/9_forstep3/1072_f02.jpg,1072,0,1.0
data/frames/9_forstep3/1072_f03.jpg,1072,0,1.0
data/frames/9_forstep3/1072_f04.jpg,1072,0,1.0
data/frames/9_forstep3/1072_f05.jpg,1072,0,1.0
data/frames/9_forstep3/1072_f06.jpg,1072,0,1.0
data/frames/9_forstep3/1072_f08.jpg,1072,0,1.0
data/frames/9_forstep3/1075_f00.jpg,1075,0,0.0
data/frames/9_forstep3/1075_f02.jpg,1075,0,0.0
data/frames/9_forstep3/1075_f03.jpg,1075,0,0.0
data/frames/9_forstep3/1075_f04.jpg,1075,0,0.0
data/frames/9_forstep3/1075_f05.jpg,1075,0,0.0
data/frames/9_forstep3/1075_f06.jpg,1075,0,0.0
data/frames/9_forstep3/1075_f07.jpg,1075,0,0.0
data/frames/9_forstep3/1075_f08.jpg,1075,0,0.0
data/frames/9_forstep3/1076_f00.jpg,1076,0,2.0
data/frames/9_forstep3/1076_f01.jpg,1076,0,2.0
data/frames/9_forstep3/1076_f03.jpg,1076,0,2.0
data/frames/9_forstep3/1076_f04.jpg,1076,0,2.0
data/frames/9_forstep3/1076_f05.jpg,1076,0,2.0
data/frames/9_forstep3/1076_f06.jpg,1076,0,2.0
data/frames/9_forstep3/1076_f07.jpg,1076,0,2.0
data/frames/9_forstep3/1076_f08.jpg,1076,0,2.0
data/frames/9_forstep3/1077_f00.jpg,1077,,
data/frames/9_forstep3/1077_f01.jpg,1077,,
data/frames/9_forstep3/1077_f02.jpg,1077,,
data/frames/9_forstep3/1077_f03.jpg,1077,,
data/frames/9_forstep3/1077_f04.jpg,1077,,
data/frames/9_forstep3/1077_f06.jpg,1077,,
data/frames/9_forstep3/1077_f07.jpg,1077,,
data/frames/9_forstep3/1077_f08.jpg,1077,,
data/frames/9_forstep3/1078_f00.jpg,1078,,
data/frames/9_forstep3/1078_f03.jpg,1078,,
data/frames/9_forstep3/1078_f05.jpg,1078,,
data/frames/9_forstep3/1078_f06.jpg,1078,,
data/frames/9_forstep3/1078_f07.jpg,1078,,
data/frames/9_forstep3/1078_f08.jpg,1078,,
data/frames/9_forstep3/1079_f00.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f01.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f02.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f03.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f04.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f05.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f06.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f07.jpg,1079,0,1.0
data/frames/9_forstep3/1079_f08.jpg,1079,0,1.0
data/frames/9_forstep3/1080_f00.jpg,1080,0,1.0
data/frames/9_forstep3/1080_f01.jpg,1080,0,1.0
data/frames/9_forstep3/1080_f02.jpg,1080,0,1.0
data/frames/9_forstep3/1080_f04.jpg,1080,0,1.0
data/frames/9_forstep3/1080_f05.jpg,1080,0,1.0
